Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Affiliations;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Name Preferred;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;DOI Link;Book DOI;Early Access Date;Number of Pages;WoS Categories;Web of Science Index;Research Areas;IDS Number;Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;UT (Unique WOS ID);Web of Science Record
C;"Rybalkin, V; Wehn, N; Yousefi, MR; Stricker, D";;;IEEE;"Rybalkin, Vladimir; Wehn, Norbert; Yousefi, Mohammad Reza; Stricker, Didier";;;Hardware Architecture of Bidirectional Long Short-Term Memory Neural Network for Optical Character Recognition;PROCEEDINGS OF THE 2017 DESIGN, AUTOMATION & TEST IN EUROPE CONFERENCE & EXHIBITION (DATE);Design Automation and Test in Europe Conference and Exhibition;;;;20th Conference and Exhibition on Design, Automation and Test in Europe (DATE);MAR 27-31, 2017;EPFL Campus, Lausanne, SWITZERLAND;European Design & Automat Assoc,Elect Syst Design Alliance,IEEE Council Elect Design Automat,European Elect Chips & Syst Design Initiat,ACM Special Interest Grp Design Automat,Russian Acad Sci,IEEE Comp Soc Test Technol Tech Council,IEEE Solid State Circuits Soc,Int Federat Informat Proc,CMP,SWISS,Cadence Acad Network,Ecocloud,Inst Elect Engn,Mentor Graph,Nano Tera Ch,Synopsys,Texas Instruments;EPFL Campus;;;;;;;;Afzal, Muhammad/I-6313-2019;"Wehn, Norbert/0000-0002-9010-086X; Stricker, Professor Didier/0009-0004-8794-6858";;;;;;;;;;;;;1530-1591;;978-3-9815370-9-3;;;;2017;;;;;;;1390;1395;;;;;;;;;;;;;;;;WOS:000404171500262;View Full Record in Web of Science
J;"Högstedt, K; Kimelman, D; Rajan, VT; Roth, T; Wegman, M; Wang, N";;;;"Högstedt, K; Kimelman, D; Rajan, VT; Roth, T; Wegman, M; Wang, N";;;Optimizing component interaction;ACM SIGPLAN NOTICES;;;;;1st Workshop on Optimization of Middleware and Distributed Systems;JUN 18, 2001;SNOWBIRD, UTAH;;;;;;;;;;;;;;;;;;;;;;;;0362-1340;;;;;AUG;2001;36;8;;;;;181;181;;10.1145/384196.384221;http://dx.doi.org/10.1145/384196.384221;;;;;;;;;;;;;WOS:000171010100023;View Full Record in Web of Science
J;"Gao, N; Zhu, ZY; Weng, ZQ; Chen, GL; Zhang, M";;;;"Gao, Nan; Zhu, Zhenyang; Weng, Zhengqiu; Chen, Guolang; Zhang, Min";;;A Supervised Named Entity Recognition Method Based on Pattern Matching and Semantic Verification;JOURNAL OF INTERNET TECHNOLOGY;;;;;;;;;;;;;;;;;Zhang, Minjing/GWQ-2847-2022;;;;;;;;;;;;;;1607-9264;2079-4029;;;;;2020;21;7;;;;;1917;1928;;10.3966/160792642020122107006;http://dx.doi.org/10.3966/160792642020122107006;;;;;;;;;;;;;WOS:000607113300006;View Full Record in Web of Science
B;Li, LL;Li, L;;;Li, Lili;Li, L;;Evolving academic libraries in the future;SCHOLARLY INFORMATION DISCOVERY IN THE NETWORKED ACADEMIC LEARNING ENVIRONMENT;Chandos Information Professional Series;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"978-1-78063-444-9; 978-1-84334-763-7";;;;2014;;;;;;;279;309;;;;;;;;;;;;;;;;WOS:000349013600010;View Full Record in Web of Science
C;"Nogalski, M; Fohl, W";;"Hollerer, T; Interrante, V; Lecuyer, A; Suma, E";;"Nogalski, Malte; Fohl, Wolfgang";;;Acoustic Redirected Walking with Auditory Cues by Means of Wave Field Synthesis;2016 IEEE VIRTUAL REALITY CONFERENCE (VR);Proceedings of the IEEE Virtual Reality Annual International Symposium;;;;IEEE Virtual Reality Conference (IEEE VR);MAR 19-23, 2016;Greenville, SC;IEEE,IEEE Comp Soc,IEEE Comp Soc Visualizat & Graph Tech Comm,Clemson Univ;;;;;;;;;;;;;;;;;;;;;;;1087-8270;;978-1-5090-0836-0;;;;2016;;;;;;;245;246;;;;;;;;;;;;;;;;WOS:000386307300063;View Full Record in Web of Science
J;"Daluwatte, C; Khromava, A; Chen, YN; Serradell, L; Chabanon, AL; Chan-Ou-Teung, A; Molony, C; Juhaeri, J";;;;"Daluwatte, Chathuri; Khromava, Alena; Chen, Yuning; Serradell, Laurence; Chabanon, Anne-Laure; Chan-Ou-Teung, Anthony; Molony, Cliona; Juhaeri, Juhaeri";;;Application of a Language Model Tool for COVID-19 Vaccine Adverse Event Monitoring Using Web and Social Media Content: Algorithm Development and Validation Study;JMIR INFODEMIOLOGY;;;;;;;;;;;;;;;;;;"Juhaeri, Juhaeri/0000-0001-8235-8388; SERRADELL, LAURENCE/0000-0003-3683-8086";;;;;;;;;;;;;;2564-1891;;;;;2024;4;;;;;;;;e53424;10.2196/53424;http://dx.doi.org/10.2196/53424;;;;;;;;39705077;;;;;WOS:001390008500001;View Full Record in Web of Science
J;"Zhang, J; Tao, DC";;;;"Zhang, Jing; Tao, Dacheng";;;Empowering Things With Intelligence: A Survey of the Progress, Challenges, and Opportunities in Artificial Intelligence of Things;IEEE INTERNET OF THINGS JOURNAL;;;;;;;;;;;;;;;;;"Tao, Dacheng/A-5449-2012; ZHANG, JING/HKF-4837-2023";ZHANG, JING/0000-0001-6595-7661;;;;;;;;;;;;;2327-4662;;;;;MAY 15;2021;8;10;;;;;7789;7817;;10.1109/JIOT.2020.3039359;http://dx.doi.org/10.1109/JIOT.2020.3039359;;;;;;;;;;;;;WOS:000648206800003;View Full Record in Web of Science
J;"Zhou, H; Ma, R; Zhang, LX; Gao, L; Mahdavi-Amiri, A; Zhang, H";;;;"Zhou, Hang; Ma, Rui; Zhang, Ling-Xiao; Gao, Lin; Mahdavi-Amiri, Ali; Zhang, Hao";;;SAC-GAN: Structure-Aware Image Composition;IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS;;;;;;;;;;;;;;;;;"Zhou, Hang/AAI-5565-2021; Zhang, Hao/HHM-1940-2022; Ma, Rui/Y-3479-2019; Gao, Lin/JNF-0375-2023";"Zhou, Hang/0000-0001-7860-8452; Ma, Rui/0000-0002-3477-1466; Zhang, Hao/0000-0003-1991-119X; Zhang, Ling-Xiao/0000-0001-8922-7639";;;;;;;;;;;;;1077-2626;1941-0506;;;;JUL;2024;30;7;;;;;3151;3165;;10.1109/TVCG.2022.3226689;http://dx.doi.org/10.1109/TVCG.2022.3226689;;;;;;;;37015486;;;;;WOS:001258936700035;View Full Record in Web of Science
J;[Anonymous];;;;[Anonymous];;;Research on multimorbidity in primary care. Selected abstracts from the EGPRN meeting in Tampere, Finland, 9-12 May 2019 All abstracts of the conference can be found at the EGPRN website: www.egprn.org/page/conference-abstracts;EUROPEAN JOURNAL OF GENERAL PRACTICE;;;;;;;;;;;;;;;;;;hong, zhao/0000-0003-3528-6320;;;;;;;;;;;;;1381-4788;1751-1402;;;;JUL 3;2019;25;3;;;;;164;175;;10.1080/13814788.2019.1643166;http://dx.doi.org/10.1080/13814788.2019.1643166;;;;;;;;;;;;;WOS:000481779500010;View Full Record in Web of Science
J;"Li, JN; Zhou, ZW; Yang, JC; Pepe, A; Gsaxner, C; Luijten, G; Qu, CY; Zhang, TZ; Chen, XX; Li, WX; Wodzinski, M; Friedrich, P; Xie, KX; Jin, Y; Ambigapathy, N; Nasca, E; Solak, N; Melito, GM; Vu, VD; Memon, AR; Schlachta, C; De Ribaupierre, S; Patel, R; Eagleson, R; Chen, XJ; Mächler, H; Kirschke, JS; de la Rosa, E; Christ, PF; Li, HB; Ellis, DG; Aizenberg, MR; Gatidis, S; Küstner, T; Shusharina, N; Heller, N; Andrearczyk, V; Depeursinge, A; Hatt, M; Sekuboyina, A; Löffler, MT; Liebl, H; Dorent, R; Vercauteren, T; Shapey, J; Kujawa, A; Cornelissen, S; Langenhuizen, P; Ben-Hamadou, A; Rekik, A; Pujades, S; Boyer, E; Bolelli, F; Grana, C; Lumetti, L; Salehi, H; Ma, J; Zhang, Y; Gharleghi, R; Beier, S; Sowmya, A; Garza-Villarreal, EA; Balducci, T; Angeles-Valdez, D; Souza, R; Rittner, L; Frayne, R; Ji, Y; Ferrari, V; Chatterjee, S; Dubost, F; Schreiber, S; Mattern, H; Speck, O; Haehn, D; John, C; Nürnberger, A; Pedrosa, J; Ferreira, C; Aresta, G; Cunha, A; Campilho, A; Suter, Y; Garcia, J; Lalande, A; Vandenbossche, V; Van Oevelen, A; Duquesne, K; Mekhzoum, H; Vandemeulebroucke, J; Audenaert, E; Krebs, C; van Leeuwen, T; Vereecke, E; Heidemeyer, H; Röhrig, R; Hölzle, F; Badeli, V; Krieger, K; Gunzer, M; Chen, JX; van Meegdenburg, T; Dada, A; Balzer, M; Fragemann, J; Jonske, F; Rempe, M; Malorodov, S; Bahnsen, FH; Seibold, C; Jaus, A; Marinov, Z; Jaeger, PF; Stiefelhagen, R; Santos, AS; Lindo, M; Ferreira, A; Alves, V; Kamp, M; Abourayya, A; Nensa, F; Hörst, F; Brehmer, A; Heine, L; Hanusrichter, Y; Wessling, M; Dudda, M; Podleska, LE; Fink, MA; Keyl, J; Tserpes, K; Kim, MS; Elhabian, S; Lamecker, H; Zukic, D; Paniagua, B; Wachinger, C; Urschler, M; Duong, L; Wasserthal, J; Hoyer, PF; Basu, O; Maal, T; Witjes, MJH; Schiele, G; Chang, TC; Ahmadi, SA; Luo, P; Menze, B; Reyes, M; Deserno, TM; Davatzikos, C; Puladi, B; Fua, P; Yuille, AL; Kleesiek, J; Egger, J";;;;"Li, Jianning; Zhou, Zongwei; Yang, Jiancheng; Pepe, Antonio; Gsaxner, Christina; Luijten, Gijs; Qu, Chongyu; Zhang, Tiezheng; Chen, Xiaoxi; Li, Wenxuan; Wodzinski, Marek; Friedrich, Paul; Xie, Kangxian; Jin, Yuan; Ambigapathy, Narmada; Nasca, Enrico; Solak, Naida; Melito, Gian Marco; Viet Duc Vu; Memon, Afaque R.; Schlachta, Christopher; De Ribaupierre, Sandrine; Patel, Rajnikant; Eagleson, Roy; Chen, Xiaojun; Maechler, Heinrich; Kirschke, Jan Stefan; de la Rosa, Ezequiel; Christ, Patrick Ferdinand; Li, Hongwei Bran; Ellis, David G.; Aizenberg, Michele R.; Gatidis, Sergios; Kuestner, Thomas; Shusharina, Nadya; Heller, Nicholas; Andrearczyk, Vincent; Depeursinge, Adrien; Hatt, Mathieu; Sekuboyina, Anjany; Loeffler, Maximilian T.; Liebl, Hans; Dorent, Reuben; Vercauteren, Tom; Shapey, Jonathan; Kujawa, Aaron; Cornelissen, Stefan; Langenhuizen, Patrick; Ben-Hamadou, Achraf; Rekik, Ahmed; Pujades, Sergi; Boyer, Edmond; Bolelli, Federico; Grana, Costantino; Lumetti, Luca; Salehi, Hamidreza; Ma, Jun; Zhang, Yao; Gharleghi, Ramtin; Beier, Susann; Sowmya, Arcot; Garza-Villarreal, Eduardo A.; Balducci, Thania; Angeles-Valdez, Diego; Souza, Roberto; Rittner, Leticia; Frayne, Richard; Ji, Yuanfeng; Ferrari, Vincenzo; Chatterjee, Soumick; Dubost, Florian; Schreiber, Stefanie; Mattern, Hendrik; Speck, Oliver; Haehn, Daniel; John, Christoph; Nuernberger, Andreas; Pedrosa, Joo; Ferreira, Carlos; Aresta, Guilherme; Cunha, Antonio; Campilho, Aurelio; Suter, Yannick; Garcia, Jose; Lalande, Alain; Vandenbossche, Vicky; Van Oevelen, Aline; Duquesne, Kate; Mekhzoum, Hamza; Vandemeulebroucke, Jef; Audenaert, Emmanuel; Krebs, Claudia; van Leeuwen, Timo; Vereecke, Evie; Heidemeyer, Hauke; Roehrig, Rainer; Hoelzle, Frank; Badeli, Vahid; Krieger, Kathrin; Gunzer, Matthias; Chen, Jianxu; van Meegdenburg, Timo; Dada, Amin; Balzer, Miriam; Fragemann, Jana; Jonske, Frederic; Rempe, Moritz; Malorodov, Stanislav; Bahnsen, Fin H.; Seibold, Constantin; Jaus, Alexander; Marinov, Zdravko; Jaeger, Paul F.; Stiefelhagen, Rainer; Santos, Ana Sofia; Lindo, Mariana; Ferreira, Andre; Alves, Victor; Kamp, Michael; Abourayya, Amr; Nensa, Felix; Hoerst, Fabian; Brehmer, Alexander; Heine, Lukas; Hanusrichter, Yannik; Wessling, Martin; Dudda, Marcel; Podleska, Lars E.; Fink, Matthias A.; Keyl, Julius; Tserpes, Konstantinos; Kim, Moon-Sung; Elhabian, Shireen; Lamecker, Hans; Zukic, Dzenan; Paniagua, Beatriz; Wachinger, Christian; Urschler, Martin; Duong, Luc; Wasserthal, Jakob; Hoyer, Peter F.; Basu, Oliver; Maal, Thomas; Witjes, Max J. H.; Schiele, Gregor; Chang, Ti-chiun; Ahmadi, Seyed-Ahmad; Luo, Ping; Menze, Bjoern; Reyes, Mauricio; Deserno, Thomas M.; Davatzikos, Christos; Puladi, Behrus; Fua, Pascal; Yuille, Alan L.; Kleesiek, Jens; Egger, Jan";;;MedShapeNet - a large-scale dataset of 3D medical shapes for computer vision;BIOMEDICAL ENGINEERING-BIOMEDIZINISCHE TECHNIK;;;;;;;;;;;;;;;;;"Puladi, Behrus/AAW-9126-2021; Garza-Villarreal, Eduardo/A-7879-2008; Urschler, Martin/M-1986-2019; Reyes, Mauricio/GSI-7010-2022; Rittner, Leticia/B-9695-2012; Shusharina, Nadya/GYJ-8225-2022; Egger, Jan/AEM-2045-2022; Duquesne, Kate/AAB-5272-2022; Wachinger, Christian/AAA-3046-2019; Aizenberg, Michele/ABB-9791-2020; Heller, Nicholas/AAI-2524-2019; Gharleghi, Ramtin/HZI-4855-2023; Audenaert, Emmanuel/AAC-3199-2021; Hatt, Mathieu/M-8917-2017; Vandenbossche, Vicky/LMQ-1194-2024; Löffler, Maximilian/AAW-4937-2020; Yang, Jiancheng/HJG-5773-2022; Kamp, Michael/ACC-1261-2022; Hanusrichter, Yannik/KAM-7260-2024; Ferreira, Carlos/AGV-8190-2022; Van Oevelen, Aline/JEZ-8666-2023; Jaus, Alexander/KAZ-9210-2024; de la Rosa, Ezequiel/JJF-0702-2023; Kirschke, Jan/E-2550-2012; Mekhzoum, Hamza/KQU-1716-2024; Bolelli, Federico/AFL-0764-2022; Ahmadi, Ahmad/Y-1150-2018; Fink, Matthias/HNC-1848-2023; Chen, Xiaojun/JRX-0041-2023; Suter, Yannick/AAG-9449-2021; García, José/KPH-6485-2024; Li, Hongwei/HJH-5317-2023; REKIK, Ahmed/C-6685-2009; Kuestner, Thomas/ABE-7866-2020; , Zongwei/HHM-6039-2022; Pepe, Antonio/AAI-9317-2020; Eagleson, Roy/B-7702-2015; Alves, Victor/D-1319-2009; Vandemeulebroucke, Jef/F-2596-2016; Wodzinski, Marek/V-7804-2017; Friedrich, Paul/LZF-1530-2025; Gatidis, Sergios/AAF-4858-2020; Vercauteren, Tom/I-7290-2013";"Pepe, Antonio/0000-0002-5843-6275; Gsaxner, Christina/0000-0002-2227-3523; Eagleson, Roy/0000-0001-9264-8135; Alves, Victor/0000-0003-1819-7051; Vandemeulebroucke, Jef/0000-0001-5714-3254; Ferreira, Carlos Alexandre/0000-0001-9546-4227; Wodzinski, Marek/0000-0002-8076-6246; Friedrich, Paul/0000-0003-3653-5624; Cornelissen, Stefan/0000-0002-7333-6256; Beier, Susann/0000-0002-9815-108X; Angeles-Valdez, Diego/0000-0001-8029-8369; Melito, Gian Marco/0000-0002-3521-1049; MEKHZOUM, Hamza/0000-0003-4499-9306; Bolelli, Federico/0000-0002-5299-6351; Gatidis, Sergios/0000-0002-6928-4967; Vercauteren, Tom/0000-0003-1794-0456; Pedrosa, Joao/0000-0002-7588-8927";;;;;;;;;;;;;0013-5585;1862-278X;;;;FEB 25;2025;70;1;;;;;71;90;;10.1515/bmt-2024-0396;http://dx.doi.org/10.1515/bmt-2024-0396;;DEC 2024;;;;;;39733351;;;;;WOS:001426111100001;View Full Record in Web of Science
